state,district,crop,season,year_start,year_end,area_hectare,production,yield_per_hectare,production_unit,yield_unit
Uttar Pradesh,Agra,Arhar/Tur,Kharif,2020,2021,885.0,1587.0,1.79,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Arhar/Tur,Kharif,2021,2022,1005.0,1671.0,1.66,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Arhar/Tur,Kharif,2022,2023,886.0,1330.0,1.5,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Bajra,Kharif,2020,2021,114618.0,280514.0,2.45,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Bajra,Kharif,2021,2022,120854.0,287391.0,2.38,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Bajra,Kharif,2022,2023,115099.0,260814.0,2.27,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Barley,Rabi,2020,2021,6104.0,22684.0,3.72,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Barley,Rabi,2021,2022,7223.0,23634.0,3.27,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Barley,Rabi,2022,2023,7223.0,25165.0,3.48,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Coriander,Rabi,2020,2021,43.0,34.0,0.79,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Coriander,Rabi,2021,2022,43.0,32.0,0.74,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Coriander,Rabi,2022,2023,41.0,31.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Cotton(lint),Kharif,2020,2021,309.0,658.82,2.13,bales,bales/hectare
Uttar Pradesh,Agra,Cotton(lint),Kharif,2021,2022,385.0,148.0,0.38,bales,bales/hectare
Uttar Pradesh,Agra,Cotton(lint),Kharif,2022,2023,390.0,149.0,0.38,bales,bales/hectare
Uttar Pradesh,Agra,Dry chillies,Kharif,2020,2021,354.0,314.0,0.89,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Dry chillies,Kharif,2021,2022,355.0,314.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Dry chillies,Kharif,2022,2023,357.0,332.0,0.93,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Garlic,Rabi,2020,2021,10.0,59.0,5.9,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Garlic,Rabi,2021,2022,11.0,68.0,6.18,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Garlic,Rabi,2022,2023,12.0,73.0,6.08,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Gram,Rabi,2020,2021,1012.0,1745.0,1.72,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Gram,Rabi,2021,2022,1166.0,2115.0,1.81,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Gram,Rabi,2022,2023,1166.0,1462.0,1.25,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Guar seed,Kharif,2020,2021,156.0,112.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Guar seed,Kharif,2021,2022,154.0,111.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Guar seed,Kharif,2022,2023,132.0,95.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Jowar,Kharif,2020,2021,100.0,124.0,1.24,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Jowar,Kharif,2021,2022,109.0,118.0,1.08,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Jowar,Kharif,2022,2023,119.0,190.0,1.6,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Maize,Kharif,2020,2021,300.0,1105.0,3.68,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Maize,Kharif,2021,2022,76.0,247.0,3.25,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Maize,Kharif,2022,2023,76.0,163.0,2.14,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Maize,Summer,2020,2021,111.0,321.0,2.89,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Maize,Summer,2021,2022,153.0,417.0,2.73,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Maize,Summer,2022,2023,633.0,1822.0,2.88,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Masoor,Rabi,2020,2021,528.0,535.0,1.01,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Masoor,Rabi,2021,2022,594.0,561.0,0.94,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Masoor,Rabi,2022,2023,683.0,649.0,0.95,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Moong(Green Gram),Kharif,2020,2021,111.0,44.0,0.4,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Moong(Green Gram),Kharif,2021,2022,111.0,40.0,0.36,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Moong(Green Gram),Kharif,2022,2023,109.0,41.0,0.38,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Moong(Green Gram),Summer,2020,2021,297.0,347.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Moong(Green Gram),Summer,2021,2022,282.0,248.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Moong(Green Gram),Summer,2022,2023,2174.0,1365.0,0.63,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Onion,Rabi,2020,2021,116.0,1739.0,14.99,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Onion,Rabi,2021,2022,59.0,957.0,16.22,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Onion,Rabi,2022,2023,125.0,1931.0,15.45,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Onion,Summer,2020,2021,170.0,2863.0,16.84,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Onion,Summer,2021,2022,70.0,1122.0,16.03,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Onion,Summer,2022,2023,14.0,232.0,16.57,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Peas & beans (Pulses),Rabi,2020,2021,116.0,375.0,3.23,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Peas & beans (Pulses),Rabi,2021,2022,55.0,178.0,3.24,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Peas & beans (Pulses),Rabi,2022,2023,60.0,93.0,1.55,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Potato,Rabi,2020,2021,58747.0,1874382.0,31.91,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Potato,Rabi,2021,2022,74000.0,2826800.0,38.2,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Potato,Rabi,2022,2023,74055.0,2828899.0,38.2,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Rapeseed &Mustard,Rabi,2020,2021,55336.0,122785.0,2.22,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Rapeseed &Mustard,Rabi,2021,2022,95760.0,214215.0,2.24,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Rapeseed &Mustard,Rabi,2022,2023,92157.0,177034.0,1.92,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Rice,Kharif,2020,2021,5962.0,16223.0,2.72,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Rice,Kharif,2021,2022,5129.0,13135.0,2.56,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Rice,Kharif,2022,2023,6842.0,18391.0,2.69,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sannhamp,Kharif,2020,2021,3.0,1.0,0.33,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sannhamp,Kharif,2021,2022,5.0,3.0,0.6,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sannhamp,Kharif,2022,2023,3.0,2.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sesamum,Kharif,2020,2021,2003.0,517.0,0.26,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sesamum,Kharif,2021,2022,2066.0,79.0,0.04,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sesamum,Kharif,2022,2023,1824.0,243.0,0.13,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sweet potato,Kharif,2020,2021,172.0,2148.0,12.49,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sweet potato,Kharif,2021,2022,177.0,2044.0,11.55,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Sweet potato,Kharif,2022,2023,180.0,2084.0,11.58,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Urad,Kharif,2020,2021,261.0,145.0,0.56,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Urad,Kharif,2021,2022,205.0,102.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Urad,Kharif,2022,2023,268.0,135.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Urad,Summer,2022,2023,77.0,98.0,1.27,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Wheat,Rabi,2020,2021,137658.0,586148.0,4.26,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Wheat,Rabi,2021,2022,141532.0,573205.0,4.05,tonnes,tonnes/hectare
Uttar Pradesh,Agra,Wheat,Rabi,2022,2023,130922.0,552753.0,4.22,tonnes,tonnes/hectare
Uttar Pradesh,Aligarh,Arhar/Tur,Kharif,2020,2021,8534.0,6052.0,0.71,tonnes,tonnes/hectare
