state,district,crop,season,year_start,year_end,area_hectare,production,yield_per_hectare,production_unit,yield_unit
Uttar Pradesh,Gorakhpur,Maize,Summer,2022,2023,656.0,1888.0,2.88,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Masoor,Rabi,2022,2023,1655.0,1182.0,0.71,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Moong(Green Gram),Summer,2022,2023,11.0,9.0,0.82,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Garlic,Rabi,2022,2023,17.0,103.0,6.06,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Gram,Rabi,2022,2023,36.0,49.0,1.36,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Groundnut,Kharif,2022,2023,190.0,222.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Guar seed,Kharif,2022,2023,30.0,22.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Jowar,Kharif,2022,2023,75.0,119.0,1.59,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Masoor,Rabi,2022,2023,378.0,349.0,0.92,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Moong(Green Gram),Kharif,2022,2023,13.0,5.0,0.38,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Moong(Green Gram),Summer,2022,2023,371.0,81.0,0.22,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Onion,Rabi,2022,2023,257.0,3969.0,15.44,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Onion,Rabi,2022,2023,208.0,3213.0,15.45,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Onion,Summer,2022,2023,53.0,887.0,16.74,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Gram,Rabi,2022,2023,385.0,519.0,1.35,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Groundnut,Kharif,2022,2023,3270.0,2502.0,0.77,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Guar seed,Kharif,2022,2023,11.0,8.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Linseed,Rabi,2022,2023,48.0,34.0,0.71,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Maize,Kharif,2022,2023,3142.0,3145.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Onion,Rabi,2022,2023,263.0,4062.0,15.44,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Onion,Summer,2022,2023,257.0,4301.0,16.74,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Maize,Rabi,2022,2023,4.0,11.0,2.75,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Maize,Summer,2022,2023,110.0,317.0,2.88,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Linseed,Rabi,2022,2023,113.0,81.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Maize,Kharif,2022,2023,15696.0,21268.0,1.35,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Maize,Rabi,2022,2023,22.0,62.0,2.82,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Maize,Summer,2022,2023,45.0,76.0,1.69,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Masoor,Rabi,2022,2023,25875.0,16482.0,0.64,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Moong(Green Gram),Kharif,2022,2023,100.0,38.0,0.38,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Peas & beans (Pulses),Rabi,2022,2023,37.0,57.0,1.54,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Potato,Rabi,2022,2023,7405.0,236976.0,32.0,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Rapeseed &Mustard,Rabi,2022,2023,56822.0,138646.0,2.44,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Rice,Kharif,2022,2023,18351.0,49327.0,2.69,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Rice,Summer,2022,2023,4.0,14.0,3.5,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Bajra,Kharif,2022,2023,9.0,19.0,2.11,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Banana,Summer,2022,2023,563.0,30558.0,54.28,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Barley,Rabi,2022,2023,1891.0,5802.0,3.07,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Coriander,Rabi,2022,2023,9.0,7.0,0.78,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Onion,Rabi,2022,2023,164.0,2533.0,15.45,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Onion,Summer,2022,2023,4.0,89.0,22.25,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Peas & beans (Pulses),Rabi,2022,2023,282.0,437.0,1.55,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Potato,Rabi,2022,2023,867.0,24439.0,28.19,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Rapeseed &Mustard,Rabi,2022,2023,3248.0,2777.0,0.85,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Guar seed,Kharif,2022,2023,8.0,6.0,0.75,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Jowar,Kharif,2022,2023,999.0,1629.0,1.63,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Maize,Kharif,2022,2023,598.0,873.0,1.46,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Garlic,Rabi,2022,2023,77.0,467.0,6.06,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Gram,Rabi,2022,2023,1561.0,2114.0,1.35,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Rice,Kharif,2022,2023,84628.0,183135.0,2.16,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Sesamum,Kharif,2022,2023,379.0,88.0,0.23,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Sweet potato,Kharif,2022,2023,19.0,220.0,11.58,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Urad,Kharif,2022,2023,595.0,299.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Urad,Summer,2022,2023,7.0,6.0,0.86,tonnes,tonnes/hectare
Uttar Pradesh,Shravasti,Wheat,Rabi,2022,2023,98200.0,328970.0,3.35,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Dry chillies,Kharif,2022,2023,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Garlic,Rabi,2022,2023,1.0,6.0,6.0,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Tobacco,Rabi,2022,2023,646.0,2733.0,4.23,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Tobacco,Summer,2022,2023,32.0,72.0,2.25,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Urad,Kharif,2022,2023,1003.0,504.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Urad,Summer,2022,2023,100.0,90.0,0.9,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Wheat,Rabi,2022,2023,153425.0,489119.0,3.19,tonnes,tonnes/hectare
Uttar Pradesh,Gorakhpur,Arhar/Tur,Kharif,2022,2023,4244.0,3293.0,0.78,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Sannhamp,Kharif,2022,2023,17.0,10.0,0.59,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Arhar/Tur,Kharif,2022,2023,2495.0,3121.0,1.25,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Banana,Summer,2022,2023,5.0,271.0,54.2,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Barley,Rabi,2022,2023,7.0,21.0,3.0,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Coriander,Rabi,2022,2023,277.0,212.0,0.77,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Garlic,Rabi,2022,2023,97.0,588.0,6.06,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Banana,Summer,2022,2023,8.0,434.0,54.25,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Barley,Rabi,2022,2023,953.0,2924.0,3.07,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Coriander,Rabi,2022,2023,180.0,138.0,0.77,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Dry chillies,Kharif,2022,2023,37.0,34.0,0.92,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Sesamum,Kharif,2022,2023,407.0,95.0,0.23,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Small millets,Summer,2022,2023,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Sweet potato,Kharif,2022,2023,939.0,10870.0,11.58,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Tobacco,Rabi,2022,2023,7584.0,35713.0,4.71,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Rice,Kharif,2022,2023,137529.0,311366.0,2.26,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Sesamum,Kharif,2022,2023,310.0,72.0,0.23,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Sugarcane,Kharif,2022,2023,95498.0,7518000.0,78.72,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Onion,Summer,2022,2023,3179.0,53204.0,16.74,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Peas & beans (Pulses),Rabi,2022,2023,3802.0,4251.0,1.12,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Gram,Rabi,2022,2023,16.0,22.0,1.38,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Groundnut,Kharif,2022,2023,41.0,48.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Guar seed,Kharif,2022,2023,13.0,9.0,0.69,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Linseed,Rabi,2022,2023,2590.0,1854.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Maize,Kharif,2022,2023,494.0,1058.0,2.14,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Maize,Rabi,2022,2023,67.0,189.0,2.82,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Sunflower,Summer,2022,2023,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Sweet potato,Kharif,2022,2023,21.0,243.0,11.57,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Onion,Rabi,2022,2023,877.0,13545.0,15.44,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Onion,Summer,2022,2023,555.0,12293.0,22.15,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Peas & beans (Pulses),Rabi,2022,2023,4005.0,6204.0,1.55,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Potato,Rabi,2022,2023,3589.0,100842.0,28.1,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Rapeseed &Mustard,Rabi,2022,2023,13276.0,13887.0,1.05,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Urad,Kharif,2022,2023,995.0,499.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Urad,Summer,2022,2023,2836.0,2084.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Wheat,Rabi,2022,2023,244722.0,563350.0,2.3,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Arhar/Tur,Kharif,2022,2023,2698.0,2226.0,0.83,tonnes,tonnes/hectare
Uttar Pradesh,Ambedkar nagar,Bajra,Kharif,2022,2023,3.0,6.0,2.0,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Maize,Summer,2022,2023,6.0,17.0,2.83,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Masoor,Rabi,2022,2023,4378.0,4159.0,0.95,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Moong(Green Gram),Summer,2022,2023,22.0,19.0,0.86,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Onion,Rabi,2022,2023,396.0,6116.0,15.44,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Urad,Summer,2022,2023,234.0,209.0,0.89,tonnes,tonnes/hectare
Uttar Pradesh,Etah,Wheat,Rabi,2022,2023,135849.0,562279.0,4.14,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Arhar/Tur,Kharif,2022,2023,1931.0,3034.0,1.57,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Bajra,Kharif,2022,2023,36232.0,90218.0,2.49,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Maize,Kharif,2022,2023,56764.0,90312.0,1.59,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Maize,Rabi,2022,2023,64.0,181.0,2.83,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Maize,Summer,2022,2023,2569.0,4709.0,1.83,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Masoor,Rabi,2022,2023,13765.0,12815.0,0.93,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Arhar/Tur,Kharif,2022,2023,5350.0,3312.0,0.62,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Potato,Rabi,2022,2023,2004.0,55324.0,27.61,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Rapeseed &Mustard,Rabi,2022,2023,3362.0,5033.0,1.5,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Rice,Kharif,2022,2023,174025.0,404434.0,2.32,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Rice,Summer,2022,2023,201.0,691.0,3.44,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Small millets,Summer,2022,2023,24.0,26.0,1.08,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Sugarcane,Kharif,2022,2023,498.0,34000.0,68.27,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Urad,Kharif,2022,2023,922.0,500.0,0.54,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Moong(Green Gram),Summer,2022,2023,17.0,15.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Dry chillies,Kharif,2022,2023,64.0,59.0,0.92,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Garlic,Rabi,2022,2023,56.0,340.0,6.07,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Gram,Rabi,2022,2023,811.0,1094.0,1.35,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Guar seed,Kharif,2022,2023,11.0,8.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Linseed,Rabi,2022,2023,57.0,41.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Barley,Rabi,2022,2023,2585.0,8311.0,3.22,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Coriander,Rabi,2022,2023,14.0,11.0,0.79,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Sesamum,Kharif,2022,2023,529.0,118.0,0.22,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Small millets,Summer,2022,2023,48.0,52.0,1.08,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Sunflower,Summer,2022,2023,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Sweet potato,Kharif,2022,2023,63.0,729.0,11.57,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Sunflower,Summer,2022,2023,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Sweet potato,Kharif,2022,2023,92.0,1065.0,11.58,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Urad,Kharif,2022,2023,315.0,158.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Urad,Summer,2022,2023,29.0,26.0,0.9,tonnes,tonnes/hectare
Uttar Pradesh,Siddharth nagar,Wheat,Rabi,2022,2023,180842.0,723911.0,4.0,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Dry chillies,Kharif,2022,2023,129.0,120.0,0.93,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Garlic,Rabi,2022,2023,4106.0,24894.0,6.06,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Gram,Rabi,2022,2023,2112.0,2585.0,1.22,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Urad,Summer,2022,2023,1767.0,1772.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Wheat,Rabi,2022,2023,187825.0,675607.0,3.6,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Arhar/Tur,Kharif,2022,2023,5958.0,4295.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Banana,Summer,2022,2023,109.0,5916.0,54.28,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Barley,Rabi,2022,2023,661.0,2028.0,3.07,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Linseed,Rabi,2022,2023,2.0,1.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Bajra,Kharif,2022,2023,2330.0,2698.0,1.16,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Banana,Summer,2022,2023,133.0,7219.0,54.28,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Barley,Rabi,2022,2023,750.0,2288.0,3.05,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Coriander,Rabi,2022,2023,336.0,257.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Dry chillies,Kharif,2022,2023,57.0,53.0,0.93,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Garlic,Rabi,2022,2023,186.0,1128.0,6.06,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Rice,Summer,2022,2023,155.0,533.0,3.44,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Sannhamp,Kharif,2022,2023,25.0,15.0,0.6,tonnes,tonnes/hectare
Uttar Pradesh,Gonda,Coriander,Rabi,2022,2023,37.0,28.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Sesamum,Kharif,2022,2023,42.0,10.0,0.24,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Small millets,Summer,2022,2023,52.0,56.0,1.08,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Sugarcane,Kharif,2022,2023,3902.0,246000.0,63.04,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Sunflower,Summer,2022,2023,7.0,10.0,1.43,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Urad,Kharif,2022,2023,913.0,624.0,0.68,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Groundnut,Kharif,2022,2023,166.0,194.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Guar seed,Kharif,2022,2023,12.0,9.0,0.75,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Potato,Rabi,2022,2023,20015.0,734545.0,36.7,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Rapeseed &Mustard,Rabi,2022,2023,6509.0,10597.0,1.63,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Rice,Kharif,2022,2023,155598.0,469439.0,3.02,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Gram,Rabi,2022,2023,532.0,550.0,1.03,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Groundnut,Kharif,2022,2023,3245.0,7217.0,2.22,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Guar seed,Kharif,2022,2023,23.0,16.0,0.7,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Jowar,Kharif,2022,2023,6155.0,10519.0,1.71,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Jowar,Kharif,2022,2023,255.0,438.0,1.72,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Maize,Kharif,2022,2023,6111.0,17612.0,2.88,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Maize,Rabi,2022,2023,4.0,11.0,2.75,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Maize,Summer,2022,2023,492.0,1738.0,3.53,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Onion,Summer,2022,2023,184.0,3895.0,21.17,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Peas & beans (Pulses),Rabi,2022,2023,4410.0,5777.0,1.31,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Potato,Rabi,2022,2023,10007.0,309229.0,30.9,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Rapeseed &Mustard,Rabi,2022,2023,9015.0,13495.0,1.5,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Rice,Kharif,2022,2023,149976.0,503619.0,3.36,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Maize,Kharif,2022,2023,13412.0,14954.0,1.11,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Maize,Rabi,2022,2023,1.0,3.0,3.0,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Maize,Summer,2022,2023,179.0,515.0,2.88,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Masoor,Rabi,2022,2023,25091.0,24313.0,0.97,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Moong(Green Gram),Kharif,2022,2023,16.0,9.0,0.56,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Moong(Green Gram),Summer,2022,2023,29.0,19.0,0.66,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Onion,Summer,2022,2023,87.0,1408.0,16.18,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Peas & beans (Pulses),Rabi,2022,2023,5382.0,8202.0,1.52,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Rice,Summer,2022,2023,8.0,28.0,3.5,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Sannhamp,Kharif,2022,2023,6.0,4.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Maize,Summer,2022,2023,97.0,279.0,2.88,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Masoor,Rabi,2022,2023,11448.0,18374.0,1.6,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Moong(Green Gram),Kharif,2022,2023,42.0,16.0,0.38,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Moong(Green Gram),Summer,2022,2023,1093.0,960.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Onion,Rabi,2022,2023,1077.0,16644.0,15.45,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Moong(Green Gram),Kharif,2022,2023,97.0,37.0,0.38,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Moong(Green Gram),Kharif,2022,2023,4.0,3.0,0.75,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Moong(Green Gram),Summer,2022,2023,5064.0,3909.0,0.77,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Onion,Rabi,2022,2023,379.0,7051.0,18.6,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Onion,Rabi,2022,2023,219.0,3382.0,15.44,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Onion,Summer,2022,2023,87.0,1334.0,15.33,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Peas & beans (Pulses),Rabi,2022,2023,2422.0,3204.0,1.32,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Potato,Rabi,2022,2023,4804.0,142666.0,29.7,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Rapeseed &Mustard,Rabi,2022,2023,31860.0,37436.0,1.18,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Moong(Green Gram),Summer,2022,2023,4568.0,4673.0,1.02,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Onion,Rabi,2022,2023,68.0,1096.0,16.12,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Onion,Summer,2022,2023,40.0,621.0,15.53,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Peas & beans (Pulses),Rabi,2022,2023,302.0,468.0,1.55,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Garlic,Rabi,2022,2023,36.0,218.0,6.06,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Gram,Rabi,2022,2023,4867.0,8746.0,1.8,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Guar seed,Kharif,2022,2023,23.0,16.0,0.7,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Jowar,Kharif,2022,2023,3510.0,3987.0,1.14,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Maize,Kharif,2022,2023,696.0,1846.0,2.65,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Rice,Kharif,2022,2023,164645.0,348718.0,2.12,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Rice,Summer,2022,2023,26.0,89.0,3.42,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Sannhamp,Kharif,2022,2023,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Sesamum,Kharif,2022,2023,9581.0,2290.0,0.24,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Small millets,Kharif,2022,2023,42.0,32.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Sugarcane,Kharif,2022,2023,219876.0,17456000.0,79.39,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Maize,Rabi,2022,2023,35.0,99.0,2.83,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Masoor,Rabi,2022,2023,14330.0,17382.0,1.21,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Maize,Rabi,2022,2023,1.0,3.0,3.0,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Arhar/Tur,Kharif,2022,2023,7248.0,8342.0,1.15,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Bajra,Kharif,2022,2023,16504.0,24789.0,1.5,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Banana,Summer,2022,2023,20.0,1086.0,54.3,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Barley,Rabi,2022,2023,7714.0,23667.0,3.07,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Coriander,Rabi,2022,2023,9.0,7.0,0.78,tonnes,tonnes/hectare
Uttar Pradesh,Ghazipur,Dry chillies,Kharif,2022,2023,313.0,291.0,0.93,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Potato,Rabi,2022,2023,19014.0,682606.0,35.9,tonnes,tonnes/hectare
Uttar Pradesh,Etawah,Rapeseed &Mustard,Rabi,2022,2023,25473.0,44832.0,1.76,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Jowar,Kharif,2022,2023,5091.0,12763.0,2.51,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Linseed,Rabi,2022,2023,1602.0,1147.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Allahabad,Maize,Kharif,2022,2023,182.0,519.0,2.85,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Sweet potato,Kharif,2022,2023,304.0,3519.0,11.58,tonnes,tonnes/hectare
Uttar Pradesh,Sitapur,Tobacco,Rabi,2022,2023,154.0,633.0,4.11,tonnes,tonnes/hectare
